f4_0,f4_1,f4_2,f4_3,label
0.0,6.766968,2.752406,5.2404714,0
0.1437931,6.6865864,2.777839,4.7968636,0
0.0,0.8409742,0.8894576,3.2915921,2
0.0,6.3517046,2.7535899,4.093168,1
0.77935827,6.8162146,2.3723438,5.227274,0
0.0,4.9048853,3.5407026,3.3702493,1
1.5470766,7.9436316,2.277304,5.596278,0
2.5797079,9.150478,2.6720042,6.179542,0
0.0,2.0467582,2.785538,3.224352,2
0.0,3.7958117,3.1754513,3.2675862,1
0.0,6.6059856,3.2664082,4.7193546,1
0.0,4.775773,4.210142,3.2644856,1
0.0,0.53304046,1.6646427,3.6807306,2
0.0,0.57532847,1.5576831,4.304424,2
0.0,0.6665306,1.0539469,3.821963,2
0.0,5.092244,2.9288654,3.9851341,1
1.0628833,7.4391828,2.405296,5.241124,0
0.0,4.3224897,2.865715,3.360448,1
0.0,0.5560701,0.0,4.2213593,2
1.191402,6.856844,1.9347761,4.589757,0
0.0,0.34715396,1.2765665,4.2418675,2
2.2558942,8.821569,2.4952674,6.1984186,0
0.0,2.8424153,2.2205467,2.3610709,1
0.0,0.38831055,1.0824631,4.3773084,2
0.0,3.3597965,3.4985838,2.7501686,1
0.0,5.238055,3.0396445,3.7616687,1
0.0,0.7373468,1.8279719,3.2358484,2
0.0,6.1576447,2.3945613,4.383724,0
0.0,6.9785547,2.8466184,5.1166472,0
0.0,0.9446085,1.8079275,3.8431582,2
0.0,6.114603,2.374093,4.4665737,0
0.19955707,7.5754657,2.8982015,5.485649,0
0.0,0.5603447,0.26660138,3.090273,2
0.0,0.63890064,1.4876628,2.811702,2
0.0,3.2201102,2.871836,2.6617103,1
1.1018021,6.252495,1.8963863,4.4815526,0
1.7537588,8.513096,2.8055427,6.3166428,0
2.2706907,8.736504,2.6066475,6.2827992,0
0.0,6.954025,2.9985118,5.3651,0
0.57464385,2.4690778,0.0,4.68437,2
0.0,7.8174767,3.2488554,5.5482807,0
0.0,4.771463,4.052286,3.2464223,1
0.0,0.61688375,0.4863029,3.118566,2
0.0,5.349312,3.9857116,3.2404857,1
0.0,0.18276131,0.0,4.34485,2
0.0,3.0665548,1.3668077,2.8112526,1
0.0,0.7251025,0.2718525,3.838823,2
0.0,4.151085,3.7769012,3.0428538,1
0.0,3.161572,3.8841772,3.1310523,1
2.7443054,8.787291,2.2330987,6.089652,0
0.76139486,7.466772,2.6966841,5.710536,0
0.0,5.015195,4.3097405,3.4516597,1
0.0,0.7396672,1.9709785,3.8454857,2
2.8652954,8.809029,2.3693554,6.0636888,0
2.2924712,9.537968,3.2357755,6.8094106,0
0.09666324,7.1433134,2.6232426,5.1537013,0
1.2525194,8.53589,3.139885,5.9793,0
0.38783312,6.814598,2.2338486,4.997237,0
0.13237703,7.6452036,2.9636502,5.6587505,0
1.7049053,8.375763,2.9154675,6.2129064,0
1.8523521,9.195031,3.154184,6.5882854,0
0.0,0.79535,0.82786405,3.8122787,2
0.0,0.5052691,1.0264971,4.332573,2
1.5631413,8.205505,2.8749738,6.163855,0
1.9984103,9.105253,3.1892846,6.2536097,0
0.0,1.7737172,2.5599692,3.9144678,1
0.0,0.75362146,1.2595642,3.201546,2
0.0,2.3142397,2.751197,2.6690967,1
0.0,6.727394,2.986235,5.1916714,0
0.0,7.0868635,2.9143698,5.437995,0
0.0,7.1010847,3.001122,5.2516036,0
0.0,6.0069027,3.586773,4.124695,1
1.9406514,9.298301,3.1485415,6.5831265,0
0.0,2.133446,2.4869323,3.380888,2
0.0,0.53687567,0.47781438,3.4707582,2
1.8603766,7.5626965,2.4291546,5.8067355,0
0.0,5.6638136,3.6602223,3.8593547,1
0.0,2.5668795,3.004926,2.3203883,1
2.3374057,8.839345,2.5254097,6.252076,0
0.0,5.814142,3.5532029,4.261803,1
0.4664228,7.702076,2.9267623,5.826099,0
0.0,5.827873,4.293854,3.4226599,1
0.0,4.221924,3.7319515,2.973384,1
0.0,0.5714061,0.0,3.8131142,2
0.8684058,8.194448,2.8930683,5.5833764,0
0.0,6.4422398,2.9242244,4.6711445,0
0.0,0.35046777,0.0,3.862577,2
0.0,5.136714,3.4609332,3.7618837,1
0.0,0.6630607,0.0,3.2677178,2
0.0,3.43356,3.8892355,2.9174004,1
0.0,4.2221594,4.2145343,3.2923722,1
0.0,4.680831,3.835165,2.916607,1
0.0,7.90709,3.1792684,5.8268347,0
0.0,5.5228767,2.3324313,4.164606,0
0.0,0.38591444,1.446059,3.9096386,2
0.23364298,0.7340996,0.0,4.3955073,2
0.0,0.5596775,0.6161113,3.0168545,2
0.0,3.695967,3.958555,2.9662328,1
0.0,3.7255666,3.9598157,2.959087,1
0.0,0.6547445,0.0,3.594552,2
0.0,0.31334043,0.93122333,4.2781878,2
0.9211756,7.5603447,2.6642857,5.58685,0
0.0,0.5887568,0.0,3.9798079,2
1.4694915,8.11595,3.0133154,6.130044,0
0.0,0.7338542,0.38497865,3.1213071,2
0.0,2.0993068,2.9577239,3.1692295,2
1.8548646,8.929341,3.0077024,6.4560156,0
0.0,2.059575,2.5875754,3.2549605,2
0.0,0.82556814,1.6264827,3.3396049,2
2.3524818,8.416252,2.3783588,5.891629,0
0.0,5.383361,4.0064807,3.226801,1
0.0,0.2755316,0.65782684,3.9944856,2
2.2487116,8.879711,2.7183037,5.9914627,0
0.0,1.9983764,2.1020863,3.12007,2
0.5457021,6.987799,2.015476,4.964423,0
1.2180458,8.027037,2.7600417,5.8062167,0
1.3371236,8.04607,2.6453226,5.857057,0
0.0,0.47464716,1.1399791,4.0162983,2
0.0,6.65018,3.145251,4.80346,1
0.0,3.3702903,3.6271386,2.871594,1
3.0249066,8.919738,2.2745657,6.2050815,0
0.0,5.0706873,4.250942,3.420095,1
0.0,1.4741503,2.029434,3.3817835,2
0.0,5.2382894,3.320827,4.022011,1
2.529868,9.199115,2.833402,6.5608115,0
1.0414015,8.065159,2.7900383,5.812385,0
0.0,6.1028814,3.0519416,3.9889383,1
0.038944364,7.910149,2.9754353,5.4301605,0
0.0,0.49149573,0.0,4.0921583,2
0.0,1.6448117,2.5881019,3.3239872,2
0.0,2.422308,2.4971583,2.7793684,1
0.0,6.8611097,2.89371,5.2212725,0
1.7947962,7.3580713,1.633679,5.182842,0
2.8342505,9.306563,2.669969,6.5602093,0
0.0,5.7726917,4.2458367,3.6316438,1
1.650305,7.166553,1.4216384,5.1573606,0
0.0,2.6578054,2.7860851,2.5151079,1
0.0,0.24707896,0.36092186,4.3537397,2
0.0,0.50346726,0.16722262,4.2781057,2
1.4082679,8.864807,3.2893178,6.5040145,0
1.7701195,9.346482,3.3815289,6.6656957,0
2.2805839,8.623467,2.6229985,6.0734634,0
0.0,3.8721712,4.248802,3.1711226,1
0.0,3.8284054,2.216617,3.124717,1
0.0,5.5911403,2.742937,4.2784567,1
2.180706,9.015686,2.977218,6.593762,0
0.0,3.4819493,3.5906456,2.9462373,1
1.6227223,8.59466,2.8300736,5.7780743,0
2.212442,8.609467,2.5747385,6.3830166,0
0.0,4.27375,3.9052641,3.0223358,1
0.0,5.9075985,4.1614556,3.3776112,1
0.0,4.2739687,3.0970864,3.1429253,1
1.0305824,5.6310096,2.1027536,4.0142794,0
0.0,2.92973,3.0534027,2.897232,1
0.3586924,6.531521,2.374845,5.0901365,0
0.0,4.657215,2.6488528,3.705552,0
1.1099969,7.7079096,2.8170352,5.4076667,0
0.0,4.5676994,3.3311894,3.1770585,1
0.0,0.74373025,1.669298,3.5209622,2
1.5291665,6.6352615,0.5152004,5.1513357,0
0.0,3.405527,3.518321,2.7091956,1
0.0,2.9217486,2.7879171,2.980785,1
0.0,5.8363924,2.5510778,4.0146604,1
0.0,0.7542017,1.0040255,3.27481,2
0.73177254,8.193471,3.033205,5.8000517,0
0.0,4.559521,3.3091016,3.0763905,1
0.60725164,7.2067986,2.2184696,5.2396007,0
0.0,2.8417177,2.3433247,2.3446398,1
1.3266736,8.418809,3.0530915,6.343726,0
0.14937621,4.8314676,0.2553659,4.2935004,0
0.14008093,6.544526,2.74243,4.998739,0
2.9129262,8.856779,2.341861,6.13934,0
0.0,5.7000933,4.267445,3.2291799,1
2.34545,7.649666,2.3180528,5.5051117,0
0.0,0.5566119,0.0,3.8256698,2
2.1208656,7.989007,2.258345,5.5136337,0
1.6354109,8.10586,2.620958,5.9912004,0
0.95013154,7.8768625,2.9713356,6.00508,0
0.7292435,7.405632,2.8429651,5.9150662,0
0.0,5.6605644,3.7636988,3.7290893,1
1.5412762,7.3037453,2.5947995,5.508725,0
0.5233083,6.8894997,2.930552,5.4196825,0
0.0,0.913165,1.9231081,3.699681,2
2.7853332,8.42322,2.215156,5.922357,0
0.0,1.1876811,1.9780489,2.8662815,2
0.0,4.6907883,3.636474,3.1336608,1
0.0,0.6091175,0.0,3.5219157,2
0.0,4.947651,3.5542276,2.8920631,1
0.0,4.5478497,3.9645185,3.1284032,1
0.6994709,7.6157074,2.6868713,5.6150002,0
0.0,0.6425645,1.0468875,3.8979654,2
0.0,4.867646,3.1928978,3.1692748,1
2.4404352,7.628603,2.447414,5.6571217,0
1.7182157,7.2539625,2.493227,5.2675767,0
0.0,5.655521,3.0798812,4.4311047,1
0.0,5.6514626,3.5360856,4.011524,1
0.46992457,7.766957,2.9254951,5.9091034,0
1.3367399,6.9260964,2.3426788,5.339065,0
0.0,0.79161197,1.4699842,3.8064337,2
0.0,5.9945397,3.5145183,4.354663,1
0.15863419,7.085288,2.6280692,5.3674474,0
0.0,0.46812034,1.4237993,3.6429014,2
0.0,0.55205464,0.33790636,3.0663512,2
0.0,1.9941027,2.443359,3.0294619,2
1.206072,7.169324,2.5109496,5.5626345,0
0.0,0.85736597,1.9108047,3.4732454,2
0.0,5.595637,3.5230849,3.9607868,1
1.896848,9.121463,2.9590926,6.4069357,0
1.9992312,8.260881,2.8802311,6.1656256,0
1.1092443,8.670339,3.2753823,6.152835,0
1.1624945,8.032725,2.8769312,5.7201433,0
0.0,3.9558392,3.421077,2.8718343,1
0.0,0.45179266,0.854273,3.7636511,2
0.0,4.8971972,3.8547938,3.3212295,1
0.0,0.34427482,0.9278614,3.948554,2
2.2038765,6.482586,0.0,5.3657866,0
2.2734604,8.403749,2.3849359,5.799705,0
2.0740294,8.222226,2.3174717,5.7812977,0
2.3407593,6.689064,0.75687796,5.2648196,0
1.1543937,7.088417,2.4844232,5.4000497,0
0.0,4.299779,4.5737896,3.5082512,1
0.0,0.80699956,0.0,2.9689138,2
0.0,7.013674,2.7833374,4.975321,0
0.0,5.2976203,3.9673784,3.2834315,1
0.0,2.6950765,3.460829,2.8553414,1
0.0,0.4032864,1.3136728,3.9011726,2
1.9106874,8.92499,3.044023,6.233508,0
0.0,0.9097367,1.9971417,2.8394215,2
0.0,0.6287189,0.16675305,3.942111,2
0.0,3.246402,2.5307567,2.2348647,1
0.0,4.969128,3.3527641,3.4861422,1
0.0,4.5114145,1.6160752,3.2843118,0
0.0,6.0667562,2.8596516,4.712693,0
0.0,0.6364746,1.3048441,2.9969382,2
0.4005897,6.9318647,2.7808197,5.3742943,0
2.8880024,8.147307,1.918103,5.6766744,0
0.8196713,8.574841,3.1238797,6.2004585,0
0.0,1.6990548,1.6341722,3.1909375,2
0.0,5.3923397,4.17373,3.543746,1
0.0,5.905198,4.595735,3.7521198,1
0.0,0.5537791,1.0598624,2.652706,2
1.8847102,8.328736,2.472549,6.064799,0
0.04235101,0.5126237,0.0,4.379751,2
0.0,4.7052593,3.177286,3.0877767,1
0.0,0.48907682,1.4043939,3.4986997,2
0.0,2.370629,2.76551,2.8469224,1
0.63586557,6.2482386,2.5722456,4.990488,0
0.0,0.66875356,0.9383706,3.6564846,2
0.0,4.8782454,3.7164,2.9943595,1
2.1641324,7.716753,2.0261827,5.473737,0
0.0,3.0478215,3.1833158,2.6978269,1
2.0247684,8.124021,2.6631255,5.8370333,0
2.146502,6.4924583,0.009498239,4.9751325,0
0.0,6.7729216,2.7774754,5.2935286,0
0.0,5.2770996,3.0589678,3.4395788,1
0.0,0.36329806,0.0,3.5561566,2
1.2601252,8.402749,2.984427,6.1868544,0
1.8974404,8.978149,2.962419,6.4253016,0
0.021459937,7.4029427,2.796115,5.33589,0
0.22144985,7.444007,2.9840274,5.2971106,0
0.73307467,7.4649053,2.660041,5.2277007,0
0.0,0.3458848,0.38829798,3.3156652,2
0.0,0.741067,2.097878,3.9870932,2
0.0,1.2819417,2.151381,3.4505754,2
0.8093349,6.444588,2.144628,4.477989,0
0.0,5.0343227,3.767656,3.2886772,1
0.0,0.53985506,0.0,4.07872,2
0.0,4.367319,3.6086931,2.9388714,1
0.6763587,7.6583643,2.7401447,5.195678,0
0.0,0.5837282,0.76343054,3.8289983,2
0.0,7.651353,3.1855013,5.35646,0
2.3578625,8.501834,2.5647297,5.943477,0
0.0,0.40747643,1.5403087,4.0825086,2
1.193754,7.639867,2.523365,5.6318736,0
2.2534008,8.588777,2.743127,6.336532,0
0.0,4.0635047,3.0608766,2.698737,1
0.0,5.7716293,3.4547958,3.8769903,1
0.0,2.8154442,3.2358286,2.9282727,1
0.845986,7.1230526,2.358163,5.227584,0
1.9019766,7.5529146,1.9619507,5.3164988,0
1.2051322,4.7363815,0.23948893,4.0220766,0
0.0,3.28063,3.5232534,2.8230715,1
0.14842498,7.115093,2.8126645,5.529892,0
0.24704409,5.440133,2.3762393,4.319673,0
0.0,6.332503,2.78864,4.448449,1
0.08899796,7.5289383,2.9376838,5.5469856,0
1.1724305,7.2131166,2.3194716,5.636772,0
0.0,3.129394,3.8215787,2.8961027,1
0.0,0.2124924,0.33068484,4.1808314,2
2.3471437,9.092464,2.8504567,6.3756256,0
2.6578655,9.138603,2.8231835,6.6806626,0
0.0,5.245163,3.580363,3.627791,1
0.0,6.201627,3.0425396,4.8559494,0
0.0,4.065446,2.962802,3.204969,1
0.0,2.1812856,0.0,3.2111275,2
0.0,5.9248447,3.8633122,3.863936,1
2.792996,8.163289,1.3604805,5.939533,0
0.0,0.6663768,0.658823,3.9644346,2
0.0,0.6101918,0.0,4.244051,2
0.24325395,8.240749,3.2073724,5.9112577,0
0.0,3.9936109,3.7851613,2.8177328,1
0.0,3.9106183,3.1072788,3.01902,1
1.0490447,7.225161,2.253668,5.4644446,0
0.0,2.3494916,3.2170098,3.119026,1
0.0,0.53777367,0.1274088,3.2012167,2
0.0,4.31859,3.2618463,3.0085058,1
0.0,0.85482657,0.102567196,2.5772567,2
0.0,5.228817,3.226575,3.8412027,1
0.0,5.4990826,3.051073,3.774601,1
1.4372096,8.043678,2.3972707,5.5895133,0
0.236336,5.960527,2.6195953,4.7804112,0
2.0226095,9.34793,3.300408,6.6421337,0
0.84817713,4.7950373,0.31277978,4.270315,0
1.8668388,8.888891,3.1835093,6.5355334,0
0.018921427,0.3947103,0.0,4.2299194,2
0.0,0.335074,1.1913147,4.0417843,2
1.10895,7.724432,2.7476926,5.6497746,0
0.0,4.458773,4.0350275,3.125825,1
0.0,0.49996793,0.41998035,3.9224968,2
0.0,5.529984,3.725621,3.5122678,1
1.5935472,8.336907,2.8358388,6.1679897,0
1.8613029,8.293851,2.637776,5.992348,0
0.0,1.5405606,0.82808053,3.0588055,2
1.6451207,8.403383,2.8248549,5.865768,0
0.0,2.2815294,0.0,3.3226683,2
0.0,4.1019306,4.2300677,3.1367574,1
0.8890567,7.376632,2.3988013,5.2954016,0
0.0,5.228032,4.2616706,3.416628,1
1.8079009,8.158265,2.7106628,5.9867945,0
0.6856921,8.0215845,2.8810039,5.7761145,0
0.0,6.3235526,3.062161,5.10732,0
0.0,0.5076897,1.551846,3.885984,2
1.3620617,7.029075,2.7384067,5.6664977,0
0.0,6.8706017,2.8464994,5.1983266,0
0.6032107,8.113325,2.871302,5.6235285,0
0.0,1.6221888,2.1528034,3.003466,2
0.0,1.7561295,2.3246703,3.3147898,2
1.3623632,6.7818427,2.4585185,5.4011235,0
1.1367528,6.0152025,1.117929,4.576803,0
0.0,1.1002778,1.6755662,3.628893,2
0.0,0.4381718,0.0,3.7513146,2
0.0,4.812127,3.278973,3.3917265,1
0.0,3.5826738,3.7951608,2.9978783,1
0.43434095,6.1446915,2.347717,4.8333106,0
0.0,0.67776835,0.0,4.066896,2
1.989626,7.6336718,1.829774,5.6789193,0
0.0,0.6622311,0.20888972,3.9539044,2
0.21316063,6.3552856,2.359738,4.418247,0
2.2571099,8.788616,2.5909996,6.1263685,0
0.0,0.61899567,1.0913984,3.95089,2
0.0,2.4032736,3.5176783,3.4240146,2
0.0,4.0595675,3.6308637,2.935493,1
0.0,2.333054,3.4703267,3.3393035,2
0.2556919,4.7442975,2.107227,4.123988,0
2.9848478,8.976918,2.4936256,6.299058,0
0.0,5.564003,3.0226793,4.1414003,1
0.0,7.1745133,2.8722968,5.387344,0
0.0,0.50297236,0.0,3.49572,2
2.5708053,7.5722027,0.9069109,5.6359444,0
0.0,2.123848,2.0158558,2.6737647,1
0.0,5.6889143,3.8072622,4.092772,1
2.043038,7.875205,1.9341922,5.5699463,0
0.0,4.4008837,4.2065682,3.304738,1
1.0568511,5.985216,1.4208254,4.3221684,0
1.8670757,7.733388,2.6709957,5.7198296,0
0.0,5.753806,4.0210156,3.7136667,1
0.0,4.5614824,2.9437957,2.9434273,1
0.0,6.137243,3.631096,4.694777,1
0.88712645,6.130492,2.6231627,4.9322114,0
0.43001324,5.366414,0.44492272,4.786193,0
0.0,3.6895115,1.2891192,3.3635807,0
2.2647858,8.465517,2.4992213,5.81791,0
0.4894333,7.814665,2.7641888,5.4796658,0
0.0,6.6017823,2.6510944,4.8307686,0
0.0,0.49824303,0.0,3.65506,2
2.384551,8.619378,2.365919,5.899692,0
0.0,3.8468318,3.313225,2.6958113,1
0.0,5.697133,3.560593,3.8897953,1
0.0,6.1371264,3.8020046,3.9395132,1
0.0,0.45884293,0.933171,3.8936148,2
1.2655144,8.490711,2.9591537,6.0083795,0
0.17316353,6.0560365,2.2693775,4.3945537,0
0.0,4.4204583,3.1033492,3.1727724,1
0.0,0.85942173,2.0825272,3.7144904,2
0.0,0.48954767,0.0,3.85082,2
0.0,0.41760927,1.2632402,3.8021913,2
0.0,7.0479765,2.6649342,4.8652797,0
1.9039291,8.830877,2.8238246,6.2274942,0
0.0,0.5821946,0.0,4.172682,2
0.0,6.576068,2.7876184,4.85403,0
0.50406027,8.304068,3.0744538,5.9572005,0
1.3587644,8.693374,2.9081533,6.282838,0
2.6250877,9.265158,2.9593399,6.70835,0
0.0,0.5712187,1.8161598,3.4520497,2
1.0184746,7.4227085,2.932604,5.9723577,0
0.0,5.574354,2.640471,4.5928173,0
0.0,0.91699225,1.9476606,3.9647257,2
0.0,0.9615202,1.3400762,3.307063,2
0.008362889,7.2376657,2.7165527,5.0157485,0
0.0,4.5952477,3.3649337,2.9064567,1
2.639456,9.112488,2.5920074,6.34404,0
1.0311387,7.9137144,2.6202524,5.7237453,0
0.0,2.4311442,3.1020396,2.8655725,1
0.0,1.3313941,0.0,3.4015799,2
0.0,0.6856895,0.0,3.692524,2
0.0,6.31077,4.24134,4.152754,1
0.0,1.4397727,2.373846,3.5505695,2
0.9643663,6.8180113,2.7057657,5.5866623,0
0.0,5.7279425,3.341905,3.4140701,1
0.0,2.65969,2.5823452,2.4257097,1
0.0,5.4879885,2.6462793,4.250713,0
1.6799732,8.34482,2.744967,6.246487,0
0.0,0.551247,0.34935868,3.396038,2
0.0,3.2545414,3.3078747,3.1382515,1
0.0,4.2635627,4.015424,3.191903,1
1.8265215,8.188135,2.334542,5.624774,0
0.0,5.3752146,3.6754217,3.871389,1
0.80132043,5.6303487,1.8310907,4.636647,0
1.8520055,8.569838,3.0125036,6.3816853,0
1.8123372,7.926668,2.6590302,5.9961543,0
0.0,4.0516915,4.0294375,3.241152,1
0.0,7.676903,3.2267566,5.520642,0
0.0,4.6948853,3.5958762,3.074006,1
0.0,0.41812724,0.0,4.1533775,2
2.5268176,7.928012,1.5254356,5.690663,0
2.799938,9.287331,2.6749094,6.324895,0
0.0,1.6895562,1.7917167,2.5283837,2
0.0,0.62874305,0.73040456,3.931437,2
0.72844684,6.117683,2.4654884,4.929061,0
0.0,0.6237203,0.4044987,3.7791538,2
2.8135397,9.24718,2.5301461,6.273924,0
2.257568,8.879857,2.89849,6.424693,0
1.9584079,7.9445877,2.1775658,5.682786,0
0.0,5.726939,4.133479,3.4699442,1
0.0,5.520137,3.5767515,3.4954798,1
2.0021877,7.6066284,1.6804656,5.4806004,0
1.4936168,8.054169,2.7841372,6.2404594,0
0.0,3.5930042,2.4451997,2.467708,1
1.9294103,8.196365,2.3246107,6.008825,0
0.0,0.9056813,2.027526,3.402721,2
0.94374955,7.4991846,2.6952615,5.569447,0
0.0,4.582169,3.9906213,3.2481916,1
0.0,1.9856638,0.10125375,3.466708,2
0.0,4.4098883,4.107347,3.1878867,1
0.0,3.095971,3.1499846,3.3085895,1
1.0635688,6.4963503,1.4661896,5.0091567,0
0.0,2.6427684,2.1609912,2.880765,2
0.10107541,7.70765,2.7918231,5.5252643,0
0.0,5.032274,3.1354804,3.7635016,1
0.0,0.85330975,1.7789271,2.7256026,2
1.4256449,6.853115,1.6674656,5.024684,0
0.2914045,7.726263,2.9505944,5.755889,0
0.7093899,6.2851667,2.3258271,4.587606,0
2.5810692,8.78974,2.6503873,6.3209414,0
1.9999655,7.28071,1.9479651,5.2716165,0
0.0,5.1852384,2.511547,4.151157,0
2.4061823,8.193785,2.0704036,5.6905894,0
0.0,0.47981966,0.04155737,4.6295652,2
0.0,4.093655,4.0846825,3.2533267,1
0.0,0.3471335,0.019951463,3.787669,2
0.0,4.888969,4.5336943,3.4186528,1
1.4846926,8.307369,2.817019,5.898323,0
0.0,6.4509144,3.2615392,4.4250183,1
0.0,5.413343,2.2257373,4.188793,0
0.0,0.622973,1.372555,3.0079155,2
0.06383109,6.7619414,2.2163107,4.713002,0
0.0,2.2125885,1.8510826,2.288574,1
0.0,0.55354637,0.2455566,3.2245312,2
0.64758277,8.395061,3.1997406,5.819542,0
0.0,4.703178,3.1980436,3.2672257,1
0.9549172,7.9019117,2.957241,6.0565615,0
0.0,0.5450305,0.43401587,2.9924421,2
0.0,4.365737,4.2339797,3.1795893,1
0.0,0.5413761,0.8228458,3.189292,2
0.94565094,7.720251,2.3645895,5.4512863,0
0.4207493,7.7102385,2.5954833,5.6169777,0
0.0,0.5263672,0.0,4.182991,2
0.68254656,4.0184727,0.0,4.511506,0
1.2425617,8.046836,2.7382565,5.8442483,0
1.942637,7.391308,1.6705478,5.0945964,0
2.9396667,8.956713,2.3679621,6.16298,0
2.4878492,8.669531,2.768342,5.8618307,0
0.0,0.9913821,1.8559494,3.674868,2
0.0,3.9079266,3.275585,3.0829363,1
0.0,4.776889,3.6369386,2.5702486,1
2.7924554,8.83125,2.320129,6.2574105,0
0.0,0.33488423,1.3921824,3.9744,2
0.0,0.4456457,0.0,3.7200553,2
0.44633305,5.938936,1.9571512,4.4520717,0
0.0,0.5553111,1.0638614,3.500393,2
0.0,5.808231,2.4784615,4.6189528,0
1.4719747,6.5998735,2.198197,4.9118505,0
0.0,2.2336884,2.3495302,3.1370301,2
1.5272728,7.889039,2.617218,5.8752437,0
2.9612546,8.929931,2.6017165,6.2706294,0
0.7769351,7.106435,2.2166119,4.9649987,0
0.42768103,1.3044275,0.0,4.6975017,2
0.0,2.6014972,2.4045322,2.5470788,1
2.412158,8.572454,2.5802112,5.8885765,0
0.0,3.048147,3.528314,3.046504,1
0.0,3.990808,3.226178,2.81347,1
0.0,0.44236368,1.2863679,4.062754,2
2.368504,7.6527376,0.85081714,5.696835,0
0.94046366,8.104687,2.699038,5.7794785,0
2.1309252,6.418506,0.9937811,4.8818216,0
0.0,5.798184,3.6696644,4.05586,1
1.5728648,8.454397,2.7767444,5.968003,0
0.0,2.558687,3.00781,2.5180607,1
0.0,7.2436705,3.2270474,4.9697943,1
0.0,0.71620727,0.0,3.5017142,2
0.0,0.7047265,2.2355285,3.9262173,2
0.0,6.5036354,3.2032533,5.094654,0
0.0,4.7924023,4.3043737,3.3427186,1
1.7499653,8.116115,2.5558822,6.042869,0
0.2422558,1.0064793,0.0,4.9218817,2
0.0,5.5397987,3.8281436,3.8656607,1
2.6679626,9.214038,2.7845259,6.336327,0
2.2421935,8.716446,2.841569,6.309449,0
0.694602,7.151623,2.1621728,5.145338,0
0.0,0.7529693,0.12438762,3.8020544,2
0.0,4.159485,3.7095964,3.1514711,1
1.6707643,8.572951,2.916998,5.9770017,0
0.0,2.7186508,2.047886,2.8606942,1
0.90727556,7.361019,2.4685185,5.5395555,0
0.0,3.653543,4.0082903,2.9782696,1
0.0,5.994437,2.9204025,4.943715,1
0.0,5.1202927,3.366219,3.6230726,1
1.9637954,8.747245,2.9823556,6.1230836,0
0.0,5.188699,3.376599,3.4840746,1
0.3710034,7.4767056,2.8241355,5.89635,0
0.0,0.94676596,1.2890533,2.9741454,2
0.0,0.50954026,0.0,3.4679394,2
2.0051043,8.07115,2.608829,5.957532,0
0.0,0.71141046,1.0680102,2.9994445,2
0.77456284,6.9313564,2.1534703,4.965806,0
1.2620094,7.5473614,2.7718086,5.64839,0
1.8539217,8.221494,2.4274259,5.63079,0
0.0,1.3178644,1.7069705,3.3324842,2
0.9322518,8.412626,3.2320273,6.1176333,0
0.0,4.7151995,3.2011278,3.2152839,1
2.5094986,8.105671,2.396494,5.8277,0
0.0,5.17338,3.0885835,3.9548142,0
2.070268,8.738813,2.7924328,6.0289116,0
0.5958748,1.8697096,0.0,4.951211,2
0.0,4.114032,3.1842692,2.7369134,1
0.0,3.9766455,3.5608406,2.8419394,1
2.0456913,7.945154,1.862447,5.730365,0
0.0,0.7999023,0.0,3.154543,2
0.0,5.9018483,2.6269393,4.603086,0
0.0,6.0202065,3.6561878,4.030008,1
0.0,3.1301193,2.867906,2.0899897,1
0.0,4.195612,3.188581,2.5727878,1
2.6002288,8.982447,2.4831321,6.3089757,0
2.7713976,8.974523,2.5275111,6.483884,0
0.0,5.281597,3.249082,3.298017,1
0.0,3.9401436,3.0555713,2.8588748,1
1.7007574,8.206118,2.6447144,6.1695085,0
0.0,3.6275206,3.3607683,2.7591264,1
0.0,0.57532847,1.5576831,4.304424,2
0.0058814287,7.121393,2.6906486,5.541546,0
0.0,4.0418477,4.0435147,3.1486936,1
0.0,2.7000604,2.273009,2.657723,2
1.5933863,7.996335,2.7275877,5.8366127,0
0.0,6.9831524,2.7959456,5.4424663,0
2.0577643,8.672316,2.6843953,6.348265,0
0.961864,7.322753,2.7374132,5.622962,0
2.0825734,7.4310946,1.3546666,5.371498,0
0.4733845,7.127448,2.8569596,5.598297,0
1.4289446,7.8732204,2.56464,5.7286277,0
0.0,5.567361,3.1440425,4.1933603,0
0.0,0.6235818,0.0,3.5476627,2
0.0,5.372811,4.173565,3.266983,1
0.0,4.3748116,4.17474,3.226501,1
0.0,1.4487696,1.9690697,2.7285194,2
0.07149494,7.9696608,3.1067817,5.818959,0
2.2208,8.120596,2.2658777,5.631585,0
0.0,4.769162,2.5420582,3.2467027,1
0.0,0.536502,0.060994744,4.366422,2
1.3737757,8.145304,2.582723,5.8097124,0
0.12549627,6.837187,2.2376227,5.002467,0
0.44314802,6.9148207,2.7178557,5.200947,0
2.1052024,9.10445,2.8284447,6.3606243,0
0.0,7.4043317,3.0578825,5.4521627,0
0.0,6.5937295,3.3656902,5.0128717,0
1.9365802,8.438961,2.7813344,6.2125726,0
0.0,6.3953905,3.594691,4.3322372,1
0.0,3.3978422,2.7119048,2.3301315,1
2.0572586,6.5236306,2.1974554,5.0330524,0
0.0,4.969128,3.3527641,3.4861422,1
0.0,4.765966,3.650723,3.1278877,1
